Date;Value
2022-09-11;426.33
2022-09-12;441.81
2022-09-13;520.87
2022-09-14;600.33
2022-09-15;596.14
2022-09-16;523.19
2022-09-17;429.99
2022-09-18;399.15
2022-09-19;432.91
2022-09-20;497.89
2022-09-21;573.6
2022-09-22;563.45
2022-09-23;499.4
2022-09-24;409.84
2022-09-25;367.4
2022-09-26;400.89
2022-09-27;483.96
2022-09-28;545.77
2022-09-29;540.37
2022-09-30;474.25
2022-10-01;382.05
2022-10-02;348.49
2022-10-03;374.18
2022-10-04;449.31
2022-10-05;521.94
2022-10-06;522.57
2022-10-07;454.14
2022-10-08;366.23
2022-10-09;319.11
2022-10-10;363.33
2022-10-11;443.27
2022-10-12;498.62
2022-10-13;500.94
2022-10-14;435.17
2022-10-15;353.54
2022-10-16;302.15
2022-10-17;336.9
2022-10-18;419.87
2022-10-19;481.02
2022-10-20;475.74
2022-10-21;406.69
2022-10-22;314.47
2022-10-23;284.9
2022-10-24;313.38
2022-10-25;389.54
2022-10-26;450.19
2022-10-27;454.66
2022-10-28;378.67
2022-10-29;305.02
2022-10-30;258.67
2022-10-31;294.11
2022-11-01;372.72
2022-11-02;442.89
2022-11-03;437.74
2022-11-04;362.76
2022-11-05;283.27
2022-11-06;238.55
2022-11-07;265.84
2022-11-08;352.15
2022-11-09;422.76
2022-11-10;411.24
2022-11-11;351.66
2022-11-12;242.57
2022-11-13;218.11
2022-11-14;251.48
2022-11-15;335.8
2022-11-16;410.11
2022-11-17;394.2
2022-11-18;331.18
2022-11-19;234.61
2022-11-20;212.73
2022-11-21;240.38
2022-11-22;327.23
2022-11-23;390.98
2022-11-24;394.06
2022-11-25;315.48
2022-11-26;224.64
2022-11-27;191.89
2022-11-28;218.78
2022-11-29;317.12
2022-11-30;385.12
2022-12-01;375.06
2022-12-02;299.93
2022-12-03;211.77
2022-12-04;176.86
2022-12-05;222.3
2022-12-06;302.0
2022-12-07;363.5
2022-12-08;363.54
2022-12-09;295.31
2022-12-10;207.6
2022-12-11;167.14
2022-12-12;209.79
2022-12-13;291.29
2022-12-14;363.51
2022-12-15;366.94
2022-12-16;287.39
2022-12-17;194.27
2022-12-18;165.07
2022-12-19;194.29
2022-12-20;285.19
2022-12-21;358.45
2022-12-22;348.51
2022-12-23;289.65
2022-12-24;193.22
2022-12-25;162.28
2022-12-26;198.84
2022-12-27;283.18
2022-12-28;358.63
2022-12-29;347.67
2022-12-30;295.04
2022-12-31;201.53
2023-01-01;169.17
2023-01-02;195.95
2023-01-03;286.51
2023-01-04;358.2
2023-01-05;347.65
2023-01-06;284.25
2023-01-07;214.97
2023-01-08;167.82
2023-01-09;207.54
2023-01-10;287.57
2023-01-11;359.99
2023-01-12;355.86
2023-01-13;288.83
2023-01-14;213.42
2023-01-15;184.88
2023-01-16;217.28
2023-01-17;305.26
2023-01-18;368.83
2023-01-19;368.2
2023-01-20;307.88
2023-01-21;223.57
2023-01-22;184.43
2023-01-23;217.1
2023-01-24;306.44
2023-01-25;378.4
2023-01-26;378.05
2023-01-27;321.86
2023-01-28;233.97
2023-01-29;201.29
2023-01-30;235.26
2023-01-31;321.74
2023-02-01;395.62
2023-02-02;394.81
2023-02-03;319.53
2023-02-04;243.12
2023-02-05;211.8
2023-02-06;250.92
2023-02-07;334.07
2023-02-08;408.52
2023-02-09;404.61
2023-02-10;340.42
2023-02-11;256.88
2023-02-12;221.49
2023-02-13;265.75
2023-02-14;358.76
2023-02-15;413.69
2023-02-16;421.78
2023-02-17;360.98
2023-02-18;272.02
2023-02-19;244.06
2023-02-20;281.29
2023-02-21;367.36
2023-02-22;439.29
2023-02-23;443.93
2023-02-24;376.82
2023-02-25;293.08
2023-02-26;263.77
2023-02-27;305.22
2023-02-28;390.14
2023-03-01;464.87
2023-03-02;458.3
2023-03-03;402.09
2023-03-04;326.18
2023-03-05;290.01
2023-03-06;334.11
2023-03-07;412.32
2023-03-08;487.41
2023-03-09;486.69
2023-03-10;425.61
2023-03-11;346.92
2023-03-12;307.66
2023-03-13;350.91
2023-03-14;443.31
2023-03-15;508.78
2023-03-16;510.86
2023-03-17;445.3
2023-03-18;362.78
2023-03-19;330.15
2023-03-20;369.92
2023-03-21;452.07
2023-03-22;528.26
2023-03-23;528.92
2023-03-24;469.07
2023-03-25;392.14
2023-03-26;348.35
2023-03-27;396.16
2023-03-28;490.25
2023-03-29;562.57
2023-03-30;553.18
2023-03-31;491.19
2023-04-01;419.84
2023-04-02;375.59
2023-04-03;424.53
2023-04-04;508.74
2023-04-05;582.81
2023-04-06;568.94
2023-04-07;517.74
2023-04-08;438.14
2023-04-09;400.1
2023-04-10;451.11
2023-04-11;531.18
2023-04-12;607.94
2023-04-13;609.77
2023-04-14;550.08
2023-04-15;467.6
2023-04-16;429.95
2023-04-17;467.04
2023-04-18;561.1
2023-04-19;625.48
2023-04-20;630.01
2023-04-21;582.2
2023-04-22;489.76
2023-04-23;444.61
2023-04-24;486.76
2023-04-25;578.81
2023-04-26;646.37
2023-04-27;648.03
2023-04-28;594.68
2023-04-29;511.92
2023-04-30;473.74
2023-05-01;511.77
2023-05-02;599.45
2023-05-03;664.78
2023-05-04;670.34
2023-05-05;609.24
2023-05-06;530.2
2023-05-07;496.57
2023-05-08;527.98
2023-05-09;622.06
2023-05-10;697.04
2023-05-11;692.85
2023-05-12;629.87
2023-05-13;543.83
2023-05-14;513.28
2023-05-15;551.6
2023-05-16;641.47
2023-05-17;716.3
2023-05-18;709.33
2023-05-19;648.7
2023-05-20;565.12
2023-05-21;537.6
2023-05-22;571.7
2023-05-23;655.26
2023-05-24;721.61
2023-05-25;725.73
2023-05-26;656.76
2023-05-27;583.85
2023-05-28;542.94
2023-05-29;580.76
2023-05-30;664.26
2023-05-31;741.01
2023-06-01;741.29
2023-06-02;669.52
2023-06-03;583.15
2023-06-04;553.54
2023-06-05;595.79
2023-06-06;681.61
2023-06-07;752.68
2023-06-08;749.76
2023-06-09;688.25
2023-06-10;597.32
2023-06-11;561.66
2023-06-12;603.03
2023-06-13;676.37
2023-06-14;758.01
2023-06-15;754.65
2023-06-16;686.43
2023-06-17;607.7
2023-06-18;562.12
2023-06-19;611.05
2023-06-20;692.07
2023-06-21;751.0
2023-06-22;760.23
2023-06-23;690.72
2023-06-24;604.74
2023-06-25;570.09
2023-06-26;612.86
2023-06-27;697.78
2023-06-28;753.64
2023-06-29;767.81
2023-06-30;689.84
2023-07-01;602.48
2023-07-02;572.69
2023-07-03;609.28
2023-07-04;700.5
2023-07-05;752.14
2023-07-06;767.58
2023-07-07;682.19
2023-07-08;608.56
2023-07-09;565.45
2023-07-10;600.82
2023-07-11;692.12
2023-07-12;757.25
2023-07-13;754.06
2023-07-14;692.64
2023-07-15;600.83
2023-07-16;572.45
2023-07-17;600.68
2023-07-18;679.51
2023-07-19;750.19
2023-07-20;748.03
2023-07-21;677.6
2023-07-22;601.28
2023-07-23;560.35
2023-07-24;597.96
2023-07-25;677.14
2023-07-26;743.6
2023-07-27;744.29
2023-07-28;678.93
2023-07-29;586.4
2023-07-30;544.97
2023-07-31;577.87
2023-08-01;666.77
2023-08-02;730.56
2023-08-03;716.14
2023-08-04;664.89
2023-08-05;568.6
2023-08-06;527.49
2023-08-07;559.58
2023-08-08;654.36
2023-08-09;716.11
2023-08-10;717.0
2023-08-11;649.96
2023-08-12;556.61
2023-08-13;510.54
2023-08-14;552.52
2023-08-15;633.66
2023-08-16;698.5
2023-08-17;699.78
2023-08-18;627.21
2023-08-19;536.62
2023-08-20;499.29
2023-08-21;537.85
2023-08-22;614.84
2023-08-23;680.91
2023-08-24;676.23
2023-08-25;614.39
2023-08-26;529.42
2023-08-27;477.0
2023-08-28;517.58
2023-08-29;594.22
2023-08-30;665.59
2023-08-31;661.13
2023-09-01;578.82
2023-09-02;505.12
2023-09-03;461.56
2023-09-04;491.69
2023-09-05;569.57
2023-09-06;640.21
2023-09-07;642.02
2023-09-08;571.37
2023-09-09;480.92
2023-09-10;429.95
2023-09-11;475.89
2023-09-12;563.07
2023-09-13;616.33
2023-09-14;612.87
2023-09-15;544.92
2023-09-16;451.96
2023-09-17;411.23
2023-09-18;449.19
2023-09-19;530.22
2023-09-20;596.18
2023-09-21;593.51
2023-09-22;519.66
2023-09-23;434.42
2023-09-24;392.11
2023-09-25;426.93
2023-09-26;508.46
2023-09-27;581.63
2023-09-28;562.95
2023-09-29;495.34
2023-09-30;411.43
2023-10-01;370.7
2023-10-02;407.7
2023-10-03;489.58
2023-10-04;553.36
2023-10-05;538.79
2023-10-06;475.57
2023-10-07;391.69
2023-10-08;356.77
2023-10-09;383.83
2023-10-10;465.22
2023-10-11;529.52
2023-10-12;517.76
2023-10-13;450.54
2023-10-14;360.08
2023-10-15;325.38
2023-10-16;356.74
2023-10-17;442.12
2023-10-18;494.62
2023-10-19;502.09
2023-10-20;418.64
2023-10-21;338.98
2023-10-22;299.26
2023-10-23;332.53
2023-10-24;412.97
2023-10-25;479.36
2023-10-26;473.51
2023-10-27;406.99
2023-10-28;318.58
2023-10-29;277.66
2023-10-30;311.76
2023-10-31;387.94
2023-11-01;462.61
2023-11-02;464.0
2023-11-03;387.71
2023-11-04;303.04
2023-11-05;258.39
2023-11-06;294.03
2023-11-07;376.03
2023-11-08;442.23
2023-11-09;443.79
2023-11-10;371.23
2023-11-11;289.05
2023-11-12;240.94
2023-11-13;287.94
2023-11-14;357.24
2023-11-15;417.36
2023-11-16;408.45
2023-11-17;352.07
2023-11-18;273.13
2023-11-19;228.43
2023-11-20;266.56
2023-11-21;343.59
2023-11-22;406.29
2023-11-23;409.39
2023-11-24;330.22
2023-11-25;258.44
2023-11-26;209.73
2023-11-27;246.8
2023-11-28;330.44
2023-11-29;399.31
2023-11-30;397.27
2023-12-01;325.8
2023-12-02;241.87
2023-12-03;196.41
2023-12-04;234.05
2023-12-05;322.82
2023-12-06;383.45
2023-12-07;382.5
2023-12-08;319.88
2023-12-09;228.15
2023-12-10;194.3
2023-12-11;228.75
2023-12-12;312.83
2023-12-13;386.06
2023-12-14;379.93
2023-12-15;304.03
2023-12-16;228.43
2023-12-17;190.65
2023-12-18;221.63
2023-12-19;306.61
2023-12-20;373.79
2023-12-21;371.35
2023-12-22;299.45
2023-12-23;211.38
2023-12-24;179.64
2023-12-25;225.37
2023-12-26;300.28
2023-12-27;375.4
2023-12-28;381.18
2023-12-29;303.19
2023-12-30;220.97
2023-12-31;184.61
2024-01-01;219.15
2024-01-02;309.17
2024-01-03;374.33
2024-01-04;372.93
2024-01-05;304.64
2024-01-06;217.02
2024-01-07;191.08
2024-01-08;218.65
2024-01-09;306.87
2024-01-10;377.3
2024-01-11;375.46
2024-01-12;304.24
2024-01-13;226.43
2024-01-14;191.04
2024-01-15;232.87
2024-01-16;322.35
2024-01-17;372.46
2024-01-18;383.92
2024-01-19;309.61
2024-01-20;235.81
2024-01-21;197.96
2024-01-22;238.61
2024-01-23;332.07
2024-01-24;392.27
2024-01-25;394.28
2024-01-26;333.74
2024-01-27;238.92
2024-01-28;204.71
2024-01-29;249.51
2024-01-30;334.75
2024-01-31;400.77
2024-02-01;406.23
2024-02-02;348.19
2024-02-03;261.12
2024-02-04;223.27
2024-02-05;260.47
2024-02-06;351.26
2024-02-07;417.69
2024-02-08;424.74
2024-02-09;362.2
2024-02-10;272.2
2024-02-11;239.8
2024-02-12;278.69
2024-02-13;376.43
2024-02-14;440.53
2024-02-15;448.82
2024-02-16;381.79
2024-02-17;290.33
2024-02-18;262.2
2024-02-19;297.09
2024-02-20;386.84
2024-02-21;465.45
2024-02-22;457.25
2024-02-23;404.61
2024-02-24;313.46
2024-02-25;285.33
2024-02-26;325.36
2024-02-27;407.52
2024-02-28;478.1
2024-02-29;476.19
2024-03-01;413.0
2024-03-02;325.4
2024-03-03;300.5
2024-03-04;341.51
2024-03-05;432.64
2024-03-06;502.12
2024-03-07;497.8
2024-03-08;433.69
2024-03-09;352.54
2024-03-10;325.33
2024-03-11;371.26
2024-03-12;447.09
2024-03-13;531.02
2024-03-14;525.63
2024-03-15;466.27
2024-03-16;376.93
2024-03-17;355.53
2024-03-18;389.33
2024-03-19;484.15
2024-03-20;548.45
2024-03-21;540.44
2024-03-22;479.14
2024-03-23;401.11
2024-03-24;366.65
2024-03-25;414.76
2024-03-26;503.82
2024-03-27;569.65
2024-03-28;574.02
2024-03-29;508.07
2024-03-30;433.37
2024-03-31;389.33
2024-04-01;439.86
2024-04-02;526.68
2024-04-03;589.68
2024-04-04;607.96
2024-04-05;536.25
2024-04-06;457.33
2024-04-07;412.28
2024-04-08;461.5
2024-04-09;547.71
2024-04-10;626.48
2024-04-11;619.59
2024-04-12;549.25
2024-04-13;480.35
2024-04-14;443.26
2024-04-15;490.42
2024-04-16;562.05
2024-04-17;649.2
2024-04-18;642.84
2024-04-19;581.4
2024-04-20;492.83
2024-04-21;466.04
2024-04-22;504.69
2024-04-23;599.33
2024-04-24;662.45
2024-04-25;664.88
2024-04-26;601.52
2024-04-27;519.59
2024-04-28;480.05
2024-04-29;534.75
2024-04-30;608.36
2024-05-01;685.44
2024-05-02;681.53
2024-05-03;633.14
2024-05-04;547.8
2024-05-05;512.7
2024-05-06;547.16
2024-05-07;643.06
2024-05-08;706.3
2024-05-09;703.58
2024-05-10;641.09
2024-05-11;557.8
2024-05-12;535.65
2024-05-13;567.64
2024-05-14;651.84
2024-05-15;714.31
2024-05-16;725.15
2024-05-17;652.22
2024-05-18;573.28
2024-05-19;540.11
2024-05-20;582.62
2024-05-21;668.44
2024-05-22;737.2
2024-05-23;743.84
2024-05-24;671.94
2024-05-25;602.13
2024-05-26;557.34
2024-05-27;603.64
2024-05-28;686.37
2024-05-29;755.39
2024-05-30;747.61
2024-05-31;687.55
2024-06-01;600.12
2024-06-02;576.28
2024-06-03;600.51
2024-06-04;690.98
2024-06-05;768.31
2024-06-06;775.65
2024-06-07;701.48
2024-06-08;615.48
2024-06-09;580.6
2024-06-10;620.89
2024-06-11;690.93
2024-06-12;764.72
2024-06-13;773.53
2024-06-14;704.18
2024-06-15;621.36
2024-06-16;584.89
2024-06-17;619.85
2024-06-18;709.48
2024-06-19;776.48
2024-06-20;772.2
2024-06-21;722.41
2024-06-22;619.87
2024-06-23;584.7
2024-06-24;640.23
2024-06-25;717.03
2024-06-26;779.86
2024-06-27;780.16
2024-06-28;713.16
2024-06-29;627.74
2024-06-30;594.37
2024-07-01;624.7
2024-07-02;709.76
2024-07-03;786.88
2024-07-04;769.92
2024-07-05;712.29
2024-07-06;624.35
2024-07-07;590.41
2024-07-08;624.98
2024-07-09;711.4
2024-07-10;772.77
2024-07-11;774.07
2024-07-12;707.41
2024-07-13;620.86
2024-07-14;582.38
2024-07-15;621.02
2024-07-16;699.84
2024-07-17;776.57
2024-07-18;766.91
2024-07-19;705.72
2024-07-20;617.09
2024-07-21;585.58
2024-07-22;612.55
2024-07-23;695.67
2024-07-24;751.59
2024-07-25;763.89
2024-07-26;687.65
2024-07-27;600.87
2024-07-28;565.17
2024-07-29;607.28
2024-07-30;686.64
2024-07-31;750.2
2024-08-01;754.03
2024-08-02;681.48
2024-08-03;593.2
2024-08-04;548.11
2024-08-05;587.17
2024-08-06;674.21
2024-08-07;740.43
2024-08-08;734.78
2024-08-09;674.52
2024-08-10;573.98
2024-08-11;538.26
2024-08-12;564.96
2024-08-13;665.05
2024-08-14;729.89
2024-08-15;712.37
2024-08-16;650.51
2024-08-17;560.31
2024-08-18;521.43
2024-08-19;561.68
2024-08-20;634.66
2024-08-21;708.0
2024-08-22;701.44
2024-08-23;635.64
2024-08-24;542.57
2024-08-25;503.05
2024-08-26;536.41
2024-08-27;620.32
2024-08-28;676.21
2024-08-29;683.63
2024-08-30;602.14
2024-08-31;528.37
2024-09-01;484.47
2024-09-02;520.91
2024-09-03;591.36
2024-09-04;653.33
2024-09-05;659.68
2024-09-06;583.18
2024-09-07;506.22
2024-09-08;463.45
2024-09-09;502.16
2024-09-10;567.73
2024-09-11;642.77
2024-09-12;645.81
2024-09-13;567.24
2024-09-14;478.17
2024-09-15;436.95
2024-09-16;458.85
2024-09-17;563.03
2024-09-18;618.7
2024-09-19;613.78
2024-09-20;549.83
2024-09-21;452.74
2024-09-22;418.25
2024-09-23;451.5
2024-09-24;528.86
2024-09-25;598.64
2024-09-26;596.29
2024-09-27;515.75
2024-09-28;442.46
2024-09-29;390.15
2024-09-30;416.28
2024-10-01;507.51
2024-10-02;565.64
2024-10-03;555.77
2024-10-04;500.12
2024-10-05;413.67
2024-10-06;367.9
2024-10-07;395.32
2024-10-08;490.27
2024-10-09;547.35
2024-10-10;540.39
2024-10-11;470.37
2024-10-12;385.18
2024-10-13;348.43
2024-10-14;383.01
2024-10-15;460.51
2024-10-16;517.67
2024-10-17;523.84
2024-10-18;453.06
2024-10-19;356.79
2024-10-20;315.78
2024-10-21;359.64
2024-10-22;439.82
2024-10-23;504.66
2024-10-24;497.67
2024-10-25;433.81
2024-10-26;335.92
2024-10-27;298.16
2024-10-28;333.47
2024-10-29;422.12
2024-10-30;485.73
2024-10-31;492.88
2024-11-01;405.77
2024-11-02;317.61
2024-11-03;285.21
2024-11-04;308.28
2024-11-05;386.16
2024-11-06;465.12
2024-11-07;453.23
2024-11-08;397.59
2024-11-09;299.06
2024-11-10;256.12
2024-11-11;294.69
2024-11-12;390.38
2024-11-13;431.69
2024-11-14;432.27
2024-11-15;372.1
2024-11-16;283.51
2024-11-17;242.53
2024-11-18;274.64
2024-11-19;363.62
2024-11-20;441.02
2024-11-21;419.12
2024-11-22;362.15
2024-11-23;267.84
2024-11-24;222.38
2024-11-25;268.89
2024-11-26;349.78
2024-11-27;405.74
2024-11-28;407.68
2024-11-29;343.01
2024-11-30;256.98
2024-12-01;217.57
2024-12-02;252.83
2024-12-03;342.78
2024-12-04;404.04
2024-12-05;415.6
2024-12-06;341.29
2024-12-07;253.1
2024-12-08;210.55
2024-12-09;255.79
2024-12-10;341.41
2024-12-11;403.31
2024-12-12;397.85
2024-12-13;330.39
2024-12-14;250.97
2024-12-15;204.33
2024-12-16;240.0
2024-12-17;322.08
2024-12-18;393.47
2024-12-19;400.91
2024-12-20;319.73
2024-12-21;233.83
2024-12-22;191.35
2024-12-23;234.79
2024-12-24;326.76
2024-12-25;380.55
2024-12-26;395.97
2024-12-27;323.62
2024-12-28;235.48
2024-12-29;199.75
2024-12-30;248.13
2024-12-31;331.49
2025-01-01;393.69
2025-01-02;393.79
2025-01-03;324.13
2025-01-04;243.36
2025-01-05;207.66
2025-01-06;242.73
2025-01-07;325.63
2025-01-08;391.88
2025-01-09;397.12
2025-01-10;322.1
2025-01-11;259.49
2025-01-12;213.73
2025-01-13;242.63
2025-01-14;341.29
2025-01-15;402.43
2025-01-16;400.68
2025-01-17;342.59
2025-01-18;256.52
2025-01-19;208.76
2025-01-20;257.53
2025-01-21;340.54
2025-01-22;402.03
2025-01-23;413.06
2025-01-24;342.09
2025-01-25;254.5
2025-01-26;227.62
2025-01-27;271.36
2025-01-28;348.62
2025-01-29;430.42
2025-01-30;421.49
2025-01-31;356.05
2025-02-01;282.27
2025-02-02;240.81
2025-02-03;276.57
2025-02-04;365.14
2025-02-05;434.53
2025-02-06;442.55
2025-02-07;370.23
2025-02-08;289.49
2025-02-09;242.57
2025-02-10;294.8
2025-02-11;383.8
2025-02-12;441.72
2025-02-13;454.39
2025-02-14;385.97
2025-02-15;308.04
2025-02-16;268.9
2025-02-17;313.12
2025-02-18;397.31
2025-02-19;462.32
2025-02-20;472.09
2025-02-21;403.67
2025-02-22;324.52
2025-02-23;293.1
2025-02-24;331.27
2025-02-25;412.33
2025-02-26;486.99
2025-02-27;494.81
2025-02-28;433.33
2025-03-01;347.17
2025-03-02;307.62
2025-03-03;355.19
2025-03-04;452.89
2025-03-05;513.33
2025-03-06;518.2
2025-03-07;441.23
2025-03-08;372.06
2025-03-09;341.97
2025-03-10;374.35
2025-03-11;461.96
2025-03-12;535.77
2025-03-13;536.79
2025-03-14;478.11
2025-03-15;395.21
2025-03-16;358.18
2025-03-17;390.96
2025-03-18;485.6
2025-03-19;550.8
2025-03-20;558.17
2025-03-21;499.34
2025-03-22;409.9
2025-03-23;378.95
2025-03-24;422.68
2025-03-25;512.28
2025-03-26;579.22
2025-03-27;593.89
2025-03-28;512.67
2025-03-29;435.34
2025-03-30;411.4
2025-03-31;446.5
